,Protein Name,Protein Id,Antibody Id,Reliability Verification,Tissue,Organ,Staining Level,Intensity Level,Quantity,SnomedParameters,URL,IF Verification,locations,IF Organ,cytoplasm,cytoskeleton,endoplasmic reticulum,golgi apparatus,lysosomes,mitochondria,nucleoli,nucleus,plasma membrane,vesicles,Pair Idx
2235655,MXRA7,ENSG00000182534,HPA044819,uncertain,Soft tissue 2,Connective & soft tissue,high;low,strong;weak,>75%;>75%,"Normal tissue, NOS;Breast;Adipose tissue",ENSG00000182534/Connective & soft tissue/Soft tissue 2/HPA044819/101392_B_1_7.jpg,enhanced,endoplasmic reticulum,Mesenchymal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-855882
2235656,MXRA7,ENSG00000182534,HPA044819,uncertain,Soft tissue 2,Connective & soft tissue,high;low,strong;weak,>75%;>75%,"Normal tissue, NOS;Soft tissue;Vascular tissue",ENSG00000182534/Connective & soft tissue/Soft tissue 2/HPA044819/101392_B_2_7.jpg,enhanced,endoplasmic reticulum,Mesenchymal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-855882
2235657,MXRA7,ENSG00000182534,HPA044819,uncertain,Soft tissue 2,Connective & soft tissue,high;low,strong;weak,>75%;>75%,"Normal tissue, NOS;Peripheral nerve tissue",ENSG00000182534/Connective & soft tissue/Soft tissue 2/HPA044819/101392_B_3_7.jpg,enhanced,endoplasmic reticulum,Mesenchymal,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-855882
2242650,C1orf116,ENSG00000182795,HPA011888,enhanced,Skin 1,Skin,not detected;high;low;not detected,negative;strong;weak;negative,none;75%-25%;>75%;none,"Normal tissue, NOS;Skin",ENSG00000182795/Skin/Skin 1/HPA011888/28063_B_9_1.jpg,enhanced,plasma membrane;cytosol,Skin,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,N-858616
2242651,C1orf116,ENSG00000182795,HPA011888,enhanced,Skin 1,Skin,not detected;high;low;not detected,negative;strong;weak;negative,none;75%-25%;>75%;none,"Normal tissue, NOS;Skin",ENSG00000182795/Skin/Skin 1/HPA011888/28063_B_8_1.jpg,enhanced,plasma membrane;cytosol,Skin,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,N-858616
2242652,C1orf116,ENSG00000182795,HPA011888,enhanced,Skin 2,Skin,high,strong,>75%,"Normal tissue, NOS;Vulva",ENSG00000182795/Skin/Skin 2/HPA011888/28063_B_4_8.jpg,enhanced,plasma membrane;cytosol,Skin,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,N-858617
2242776,C1orf116,ENSG00000182795,HPA011889,supported,Skin 2,Skin,high,strong,>75%,"Normal tissue, NOS;Vulva",ENSG00000182795/Skin/Skin 2/HPA011889/28051_B_4_8.jpg,enhanced,plasma membrane;cytosol,Skin,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,N-858665
2242805,C1orf116,ENSG00000182795,HPA011889,supported,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,"Normal tissue, NOS;Urinary bladder",ENSG00000182795/Kidney & urinary bladder/Urinary bladder/HPA011889/28051_A_6_5.jpg,enhanced,cytosol,Kidney & Urinary bladder,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-858676
2242806,C1orf116,ENSG00000182795,HPA011889,supported,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,"Normal tissue, NOS;Urinary bladder",ENSG00000182795/Kidney & urinary bladder/Urinary bladder/HPA011889/28051_A_4_5.jpg,enhanced,cytosol,Kidney & Urinary bladder,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N-858676
2244268,RBM10,ENSG00000182872,HPA034972,approved,Soft tissue 2,Connective & soft tissue,medium;high,moderate;strong,>75%;>75%,"Normal tissue, NOS;Adenocarcinoma, NOS;Stomach, upper;Peripheral nerve tissue",ENSG00000182872/Connective & soft tissue/Soft tissue 2/HPA034972/71479_B_2_7.jpg,enhanced,nuclear speckles,Mesenchymal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-859239
2244269,RBM10,ENSG00000182872,HPA034972,approved,Soft tissue 2,Connective & soft tissue,medium;high,moderate;strong,>75%;>75%,"Normal tissue, NOS;Adenocarcinoma, NOS;Pancreas;Peripheral nerve tissue",ENSG00000182872/Connective & soft tissue/Soft tissue 2/HPA034972/71479_B_1_7.jpg,enhanced,nuclear speckles,Mesenchymal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-859239
2263567,ALYREF,ENSG00000183684,HPA019799,supported,Adipose tissue,Connective & soft tissue,high,strong,>75%,"Normal tissue, NOS;Fibrosis, NOS;Breast;Adipose tissue",ENSG00000183684/Connective & soft tissue/Adipose tissue/HPA019799/46087_B_1_7.jpg,enhanced,nuclear speckles,Mesenchymal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-866604
2263568,ALYREF,ENSG00000183684,HPA019799,supported,Adipose tissue,Connective & soft tissue,high,strong,>75%,"Normal tissue, NOS;Adenocarcinoma, NOS;Colon;Peripheral nerve tissue",ENSG00000183684/Connective & soft tissue/Adipose tissue/HPA019799/46087_B_2_8.jpg,enhanced,nuclear speckles,Mesenchymal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-866604
2263569,ALYREF,ENSG00000183684,HPA019799,supported,Adipose tissue,Connective & soft tissue,high,strong,>75%,"Normal tissue, NOS;Cartilage tissue;Lung",ENSG00000183684/Connective & soft tissue/Adipose tissue/HPA019799/46087_B_1_8.jpg,enhanced,nuclear speckles,Mesenchymal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-866604
2263570,ALYREF,ENSG00000183684,HPA019799,supported,Adipose tissue,Connective & soft tissue,high,strong,>75%,"Normal tissue, NOS;Soft tissue",ENSG00000183684/Connective & soft tissue/Adipose tissue/HPA019799/46087_B_2_7.jpg,enhanced,nuclear speckles,Mesenchymal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-866604
2263571,ALYREF,ENSG00000183684,HPA019799,supported,Adipose tissue,Connective & soft tissue,high,strong,>75%,"Normal tissue, NOS;Adenocarcinoma, NOS;Duodenum;Peripheral nerve tissue",ENSG00000183684/Connective & soft tissue/Adipose tissue/HPA019799/46087_B_3_7.jpg,enhanced,nuclear speckles,Mesenchymal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-866604
2263572,ALYREF,ENSG00000183684,HPA019799,supported,Adipose tissue,Connective & soft tissue,high,strong,>75%,"Normal tissue, NOS;Adipose tissue;Vascular tissue;Peripheral nerve tissue",ENSG00000183684/Connective & soft tissue/Adipose tissue/HPA019799/46087_B_3_8.jpg,enhanced,nuclear speckles,Mesenchymal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-866604
2263589,ALYREF,ENSG00000183684,HPA019799,supported,Cerebellum,Brain,high;high;medium,strong;strong;moderate,>75%;>75%;>75%,"Normal tissue, NOS;Cerebellum",ENSG00000183684/Brain/Cerebellum/HPA019799/46087_B_7_8.jpg,enhanced,nuclear speckles,Brain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-866611
2263590,ALYREF,ENSG00000183684,HPA019799,supported,Cerebellum,Brain,high;high;medium,strong;strong;moderate,>75%;>75%;>75%,"Normal tissue, NOS;Cerebellum",ENSG00000183684/Brain/Cerebellum/HPA019799/46087_B_9_8.jpg,enhanced,nuclear speckles,Brain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-866611
2263591,ALYREF,ENSG00000183684,HPA019799,supported,Cerebellum,Brain,high;high;medium,strong;strong;moderate,>75%;>75%;>75%,"Normal tissue, NOS;Cerebellum",ENSG00000183684/Brain/Cerebellum/HPA019799/46087_B_8_8.jpg,enhanced,nuclear speckles,Brain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-866611
2263668,ALYREF,ENSG00000183684,HPA019799,supported,Skin 1,Skin,high;high;high;high,strong;strong;strong;strong,>75%;>75%;>75%;>75%,"Normal tissue, NOS;Malignant melanoma, NOS;Skin",ENSG00000183684/Skin/Skin 1/HPA019799/46087_B_9_1.jpg,enhanced,nuclear speckles,Skin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-866639
2263669,ALYREF,ENSG00000183684,HPA019799,supported,Skin 1,Skin,high;high;high;high,strong;strong;strong;strong,>75%;>75%;>75%;>75%,"Normal tissue, NOS;Skin",ENSG00000183684/Skin/Skin 1/HPA019799/46087_B_8_1.jpg,enhanced,nuclear speckles,Skin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-866639
2263670,ALYREF,ENSG00000183684,HPA019799,supported,Skin 2,Skin,high,strong,>75%,"Normal tissue, NOS;Anal",ENSG00000183684/Skin/Skin 2/HPA019799/46087_B_6_8.jpg,enhanced,nuclear speckles,Skin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-866640
2263671,ALYREF,ENSG00000183684,HPA019799,supported,Skin 2,Skin,high,strong,>75%,"Normal tissue, NOS;Vulva",ENSG00000183684/Skin/Skin 2/HPA019799/46087_B_5_8.jpg,enhanced,nuclear speckles,Skin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-866640
2263672,ALYREF,ENSG00000183684,HPA019799,supported,Skin 2,Skin,high,strong,>75%,"Normal tissue, NOS;Vulva",ENSG00000183684/Skin/Skin 2/HPA019799/46087_B_4_8.jpg,enhanced,nuclear speckles,Skin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-866640
2263678,ALYREF,ENSG00000183684,HPA019799,supported,Soft tissue 1,Connective & soft tissue,high;high,strong;strong,>75%;>75%,"Normal tissue, NOS;Adenocarcinoma, NOS;Colon;Peripheral nerve tissue",ENSG00000183684/Connective & soft tissue/Soft tissue 1/HPA019799/46087_B_2_8.jpg,enhanced,nuclear speckles,Mesenchymal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-866643
2263679,ALYREF,ENSG00000183684,HPA019799,supported,Soft tissue 1,Connective & soft tissue,high;high,strong;strong,>75%;>75%,"Normal tissue, NOS;Cartilage tissue;Lung",ENSG00000183684/Connective & soft tissue/Soft tissue 1/HPA019799/46087_B_1_8.jpg,enhanced,nuclear speckles,Mesenchymal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-866643
2263680,ALYREF,ENSG00000183684,HPA019799,supported,Soft tissue 1,Connective & soft tissue,high;high,strong;strong,>75%;>75%,"Normal tissue, NOS;Adipose tissue;Vascular tissue;Peripheral nerve tissue",ENSG00000183684/Connective & soft tissue/Soft tissue 1/HPA019799/46087_B_3_8.jpg,enhanced,nuclear speckles,Mesenchymal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-866643
2263681,ALYREF,ENSG00000183684,HPA019799,supported,Soft tissue 2,Connective & soft tissue,high;high,strong;strong,>75%;>75%,"Normal tissue, NOS;Fibrosis, NOS;Breast;Adipose tissue",ENSG00000183684/Connective & soft tissue/Soft tissue 2/HPA019799/46087_B_1_7.jpg,enhanced,nuclear speckles,Mesenchymal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-866644
2263682,ALYREF,ENSG00000183684,HPA019799,supported,Soft tissue 2,Connective & soft tissue,high;high,strong;strong,>75%;>75%,"Normal tissue, NOS;Soft tissue",ENSG00000183684/Connective & soft tissue/Soft tissue 2/HPA019799/46087_B_2_7.jpg,enhanced,nuclear speckles,Mesenchymal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-866644
2263683,ALYREF,ENSG00000183684,HPA019799,supported,Soft tissue 2,Connective & soft tissue,high;high,strong;strong,>75%;>75%,"Normal tissue, NOS;Adenocarcinoma, NOS;Duodenum;Peripheral nerve tissue",ENSG00000183684/Connective & soft tissue/Soft tissue 2/HPA019799/46087_B_3_7.jpg,enhanced,nuclear speckles,Mesenchymal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-866644
2265235,TBK1,ENSG00000183735,HPA045797,uncertain,Hippocampus,Brain,low;high,moderate;strong,<25%;>75%,"Normal tissue, NOS;Hippocampus",ENSG00000183735/Brain/Hippocampus/HPA045797/104323_B_9_6.jpg,enhanced,nucleoplasm;vesicles,Brain,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-867241
2265236,TBK1,ENSG00000183735,HPA045797,uncertain,Hippocampus,Brain,low;high,moderate;strong,<25%;>75%,"Normal tissue, NOS;Hippocampus",ENSG00000183735/Brain/Hippocampus/HPA045797/104323_B_7_6.jpg,enhanced,nucleoplasm;vesicles,Brain,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-867241
2265237,TBK1,ENSG00000183735,HPA045797,uncertain,Hippocampus,Brain,low;high,moderate;strong,<25%;>75%,"Normal tissue, NOS;Hippocampus",ENSG00000183735/Brain/Hippocampus/HPA045797/104323_B_8_6.jpg,enhanced,nucleoplasm;vesicles,Brain,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-867241
2266055,TBL3,ENSG00000183751,HPA042562,enhanced,Caudate,Brain,not detected;high,weak;strong,<25%;>75%,"Normal tissue, NOS;Lateral ventricle wall",ENSG00000183751/Brain/Caudate/HPA042562/91664_B_7_7.jpg,enhanced,nucleus,Brain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-867562
2266056,TBL3,ENSG00000183751,HPA042562,enhanced,Caudate,Brain,not detected;high,weak;strong,<25%;>75%,"Normal tissue, NOS;Lateral ventricle wall",ENSG00000183751/Brain/Caudate/HPA042562/91664_B_9_7.jpg,enhanced,nucleus,Brain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-867562
2266057,TBL3,ENSG00000183751,HPA042562,enhanced,Caudate,Brain,not detected;high,weak;strong,<25%;>75%,"Normal tissue, NOS;Lateral ventricle wall",ENSG00000183751/Brain/Caudate/HPA042562/91664_B_8_7.jpg,enhanced,nucleus,Brain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-867562
2266083,TBL3,ENSG00000183751,HPA042562,enhanced,Hippocampus,Brain,not detected;high,weak;strong,<25%;>75%,"Normal tissue, NOS;Hippocampus",ENSG00000183751/Brain/Hippocampus/HPA042562/91664_B_7_6.jpg,enhanced,nucleus,Brain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-867574
2266084,TBL3,ENSG00000183751,HPA042562,enhanced,Hippocampus,Brain,not detected;high,weak;strong,<25%;>75%,"Normal tissue, NOS;Hippocampus",ENSG00000183751/Brain/Hippocampus/HPA042562/91664_B_8_6.jpg,enhanced,nucleus,Brain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-867574
2273517,COA3,ENSG00000183978,HPA031966,approved,Caudate,Brain,low;high,moderate;strong,<25%;>75%,"Normal tissue, NOS;Lateral ventricle wall",ENSG00000183978/Brain/Caudate/HPA031966/71361_B_7_7.jpg,enhanced,mitochondria,Brain,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-870377
2273518,COA3,ENSG00000183978,HPA031966,approved,Caudate,Brain,low;high,moderate;strong,<25%;>75%,"Normal tissue, NOS;Lateral ventricle wall",ENSG00000183978/Brain/Caudate/HPA031966/71361_B_9_7.jpg,enhanced,mitochondria,Brain,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-870377
2273519,COA3,ENSG00000183978,HPA031966,approved,Caudate,Brain,low;high,moderate;strong,<25%;>75%,"Normal tissue, NOS;Lateral ventricle wall",ENSG00000183978/Brain/Caudate/HPA031966/71361_B_8_7.jpg,enhanced,mitochondria,Brain,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-870377
2273520,COA3,ENSG00000183978,HPA031966,approved,Cerebellum,Brain,high;medium;high,strong;moderate;strong,75%-25%;75%-25%;>75%,"Normal tissue, NOS;Cerebellum",ENSG00000183978/Brain/Cerebellum/HPA031966/71361_B_7_8.jpg,enhanced,mitochondria,Brain,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-870378
2273521,COA3,ENSG00000183978,HPA031966,approved,Cerebellum,Brain,high;medium;high,strong;moderate;strong,75%-25%;75%-25%;>75%,"Normal tissue, NOS;Cerebellum",ENSG00000183978/Brain/Cerebellum/HPA031966/71361_B_9_8.jpg,enhanced,mitochondria,Brain,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-870378
2273522,COA3,ENSG00000183978,HPA031966,approved,Cerebellum,Brain,high;medium;high,strong;moderate;strong,75%-25%;75%-25%;>75%,"Normal tissue, NOS;Cerebellum",ENSG00000183978/Brain/Cerebellum/HPA031966/71361_B_8_8.jpg,enhanced,mitochondria,Brain,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-870378
2273523,COA3,ENSG00000183978,HPA031966,approved,Cerebral cortex,Brain,medium;medium;high;medium,moderate;moderate;strong;moderate,75%-25%;>75%;75%-25%;>75%,"Normal tissue, NOS;Cerebral cortex",ENSG00000183978/Brain/Cerebral cortex/HPA031966/71361_B_9_5.jpg,enhanced,mitochondria,Brain,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-870379
2273524,COA3,ENSG00000183978,HPA031966,approved,Cerebral cortex,Brain,medium;medium;high;medium,moderate;moderate;strong;moderate,75%-25%;>75%;75%-25%;>75%,"Normal tissue, NOS;Cerebral cortex",ENSG00000183978/Brain/Cerebral cortex/HPA031966/71361_B_8_5.jpg,enhanced,mitochondria,Brain,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-870379
2273525,COA3,ENSG00000183978,HPA031966,approved,Cerebral cortex,Brain,medium;medium;high;medium,moderate;moderate;strong;moderate,75%-25%;>75%;75%-25%;>75%,"Normal tissue, NOS;Cerebral cortex",ENSG00000183978/Brain/Cerebral cortex/HPA031966/71361_B_7_5.jpg,enhanced,mitochondria,Brain,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-870379
2273595,COA3,ENSG00000183978,HPA031966,approved,Skin 2,Skin,high,strong,>75%,"Normal tissue, NOS;Vulva",ENSG00000183978/Skin/Skin 2/HPA031966/71361_B_5_8.jpg,enhanced,mitochondria,Skin,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-870406
2273596,COA3,ENSG00000183978,HPA031966,approved,Skin 2,Skin,high,strong,>75%,"Normal tissue, NOS;Anal",ENSG00000183978/Skin/Skin 2/HPA031966/71361_B_4_8.jpg,enhanced,mitochondria,Skin,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,N-870406
2289458,RALYL,ENSG00000184672,HPA055868,enhanced,Caudate,Brain,medium;high,strong;strong,<25%;>75%,"Normal tissue, NOS;Lateral ventricle wall",ENSG00000184672/Brain/Caudate/HPA055868/133054_B_7_7.jpg,enhanced,nucleoplasm,Brain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-876433
2289459,RALYL,ENSG00000184672,HPA055868,enhanced,Caudate,Brain,medium;high,strong;strong,<25%;>75%,"Normal tissue, NOS;Lateral ventricle wall",ENSG00000184672/Brain/Caudate/HPA055868/133054_B_9_7.jpg,enhanced,nucleoplasm,Brain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-876433
2289460,RALYL,ENSG00000184672,HPA055868,enhanced,Caudate,Brain,medium;high,strong;strong,<25%;>75%,"Normal tissue, NOS;Lateral ventricle wall;Hippocampus",ENSG00000184672/Brain/Caudate/HPA055868/133054_B_8_7.jpg,enhanced,nucleoplasm,Brain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-876433
2289461,RALYL,ENSG00000184672,HPA055868,enhanced,Cerebral cortex,Brain,not detected;medium;high;not detected,negative;strong;strong;negative,none;<25%;>75%;none,"Normal tissue, NOS;Cerebral cortex",ENSG00000184672/Brain/Cerebral cortex/HPA055868/133054_B_9_5.jpg,enhanced,nucleoplasm,Brain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-876434
2289462,RALYL,ENSG00000184672,HPA055868,enhanced,Cerebral cortex,Brain,not detected;medium;high;not detected,negative;strong;strong;negative,none;<25%;>75%;none,"Normal tissue, NOS;Cerebral cortex",ENSG00000184672/Brain/Cerebral cortex/HPA055868/133054_B_7_5.jpg,enhanced,nucleoplasm,Brain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-876434
2289463,RALYL,ENSG00000184672,HPA055868,enhanced,Cerebral cortex,Brain,not detected;medium;high;not detected,negative;strong;strong;negative,none;<25%;>75%;none,"Normal tissue, NOS;Cerebral cortex",ENSG00000184672/Brain/Cerebral cortex/HPA055868/133054_B_8_5.jpg,enhanced,nucleoplasm,Brain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-876434
2289487,RALYL,ENSG00000184672,HPA055868,enhanced,Hippocampus,Brain,low;high,moderate;strong,<25%;>75%,"Normal tissue, NOS;Hippocampus",ENSG00000184672/Brain/Hippocampus/HPA055868/133054_B_9_6.jpg,enhanced,nucleoplasm,Brain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-876443
2289488,RALYL,ENSG00000184672,HPA055868,enhanced,Hippocampus,Brain,low;high,moderate;strong,<25%;>75%,"Normal tissue, NOS;Hippocampus",ENSG00000184672/Brain/Hippocampus/HPA055868/133054_B_7_6.jpg,enhanced,nucleoplasm,Brain,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-876443
2299052,NELFA,ENSG00000185049,HPA039858,supported,Colon,Gastrointestinal tract,medium;high;medium,moderate;strong;moderate,>75%;>75%;>75%,"Normal tissue, NOS;Colon",ENSG00000185049/Gastrointestinal tract/Colon/HPA039858/138446_A_9_3.jpg,enhanced,nucleus,Gastrointestinal tract,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-880067
2299053,NELFA,ENSG00000185049,HPA039858,supported,Colon,Gastrointestinal tract,medium;high;medium,moderate;strong;moderate,>75%;>75%;>75%,"Normal tissue, NOS;Colon;Peripheral nerve tissue",ENSG00000185049/Gastrointestinal tract/Colon/HPA039858/138446_A_8_3.jpg,enhanced,nucleus,Gastrointestinal tract,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-880067
2299054,NELFA,ENSG00000185049,HPA039858,supported,Duodenum,Gastrointestinal tract,high,strong,>75%,"Normal tissue, NOS;Duodenum",ENSG00000185049/Gastrointestinal tract/Duodenum/HPA039858/138446_A_8_2.jpg,enhanced,nucleus,Gastrointestinal tract,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-880068
2299055,NELFA,ENSG00000185049,HPA039858,supported,Duodenum,Gastrointestinal tract,high,strong,>75%,"Normal tissue, NOS;Duodenum",ENSG00000185049/Gastrointestinal tract/Duodenum/HPA039858/138446_A_7_2.jpg,enhanced,nucleus,Gastrointestinal tract,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-880068
2299072,NELFA,ENSG00000185049,HPA039858,supported,Kidney,Kidney & urinary bladder,high;high,strong;strong,>75%;>75%,"Normal tissue, NOS;Kidney",ENSG00000185049/Kidney & urinary bladder/Kidney/HPA039858/138446_A_7_5.jpg,enhanced,nucleus,Kidney & Urinary bladder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-880077
2299073,NELFA,ENSG00000185049,HPA039858,supported,Kidney,Kidney & urinary bladder,high;high,strong;strong,>75%;>75%,"Normal tissue, NOS;Kidney",ENSG00000185049/Kidney & urinary bladder/Kidney/HPA039858/138446_A_8_5.jpg,enhanced,nucleus,Kidney & Urinary bladder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-880077
2299074,NELFA,ENSG00000185049,HPA039858,supported,Kidney,Kidney & urinary bladder,high;high,strong;strong,>75%;>75%,"Normal tissue, NOS;Kidney",ENSG00000185049/Kidney & urinary bladder/Kidney/HPA039858/138446_A_9_5.jpg,enhanced,nucleus,Kidney & Urinary bladder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-880077
2299096,NELFA,ENSG00000185049,HPA039858,supported,Rectum,Gastrointestinal tract,high,strong,>75%,"Normal tissue, NOS;Rectum",ENSG00000185049/Gastrointestinal tract/Rectum/HPA039858/138446_A_6_3.jpg,enhanced,nucleus,Gastrointestinal tract,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-880088
2299106,NELFA,ENSG00000185049,HPA039858,supported,Small intestine,Gastrointestinal tract,high,strong,>75%,"Normal tissue, NOS;Small intestine",ENSG00000185049/Gastrointestinal tract/Small intestine/HPA039858/138446_A_6_2.jpg,enhanced,nucleus,Gastrointestinal tract,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-880094
2299119,NELFA,ENSG00000185049,HPA039858,supported,Stomach 2,Gastrointestinal tract,high,strong,>75%,"Normal tissue, NOS;Stomach",ENSG00000185049/Gastrointestinal tract/Stomach 2/HPA039858/138446_A_2_1.jpg,enhanced,nucleus,Gastrointestinal tract,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-880100
2299120,NELFA,ENSG00000185049,HPA039858,supported,Stomach 2,Gastrointestinal tract,high,strong,>75%,"Normal tissue, NOS;Stomach, upper;Stomach",ENSG00000185049/Gastrointestinal tract/Stomach 2/HPA039858/138446_A_1_1.jpg,enhanced,nucleus,Gastrointestinal tract,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-880100
2299121,NELFA,ENSG00000185049,HPA039858,supported,Stomach 2,Gastrointestinal tract,high,strong,>75%,"Normal tissue, NOS;Smooth muscle;Stomach",ENSG00000185049/Gastrointestinal tract/Stomach 2/HPA039858/138446_A_3_1.jpg,enhanced,nucleus,Gastrointestinal tract,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-880100
2299127,NELFA,ENSG00000185049,HPA039858,supported,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,"Normal tissue, NOS;Inflammation, NOS;Urinary bladder",ENSG00000185049/Kidney & urinary bladder/Urinary bladder/HPA039858/138446_A_6_5.jpg,enhanced,nucleus,Kidney & Urinary bladder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-880103
2299128,NELFA,ENSG00000185049,HPA039858,supported,Urinary bladder,Kidney & urinary bladder,high,strong,>75%,"Normal tissue, NOS;Urinary bladder",ENSG00000185049/Kidney & urinary bladder/Urinary bladder/HPA039858/138446_A_5_5.jpg,enhanced,nucleus,Kidney & Urinary bladder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,N-880103
